"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Fcna",-0.743280557437277,4.95728088070882,-3.38995371802205,0.00288111930144054,0.0213881095904527,-1.6558364681846
"LOC103692495",-1.03361484119213,-0.567661699136691,-3.35752899597858,0.0031052743592382,0.0213881095904527,-1.65632310308839
"Cirop",-0.827004716096668,0.762220084583836,-3.34394890472173,0.00320415031638212,0.0213881095904527,-1.65672200306336
"Sox10",-0.648243508079378,-0.882663078399064,-3.38317371416752,0.00292663900075034,0.0213881095904527,-1.65705995333015
"LOC102546345",-0.592692459159487,-0.9601173205014,-3.38869166326939,0.00288953961002877,0.0213881095904527,-1.65722398678482
"Cox6c",-0.855520702438937,9.15623198558026,-3.35798424784351,0.00310201197475406,0.0213881095904527,-1.66004162902877
"Kcnq4",-0.672776487550399,-0.944895889129303,-3.38629894392985,0.00290556987514707,0.0213881095904527,-1.66004838632716
"Gpr173",-0.678054142572986,-0.925219609777553,-3.384414699631,0.00291825487910154,0.0213881095904527,-1.6606365767687
"Rab26",-0.691798257474937,-0.800661529419028,-3.37401676679767,0.002989237436839,0.0213881095904527,-1.66262642480138
"LOC102549418",-0.593155241255876,-0.955753095629915,-3.38490248684443,0.00291496582805335,0.0213881095904527,-1.6645227591027
"LOC100910201",0.974008825118542,1.39489104971061,3.34472836107329,0.0031983927076443,0.0213881095904527,-1.66779637402987
"LOC102551220",-0.592797792910954,-0.955953222180654,-3.38311549377319,0.00292703291804886,0.0213881095904527,-1.66834057157609
"Bcar3",-0.618642663997619,3.04114814857233,-3.36974002472369,0.00301892157724842,0.0213881095904527,-1.67195013341737
"Pate2",-0.669947131399984,-0.826995181471212,-3.37270316036216,0.0029983243991948,0.0213881095904527,-1.6730106226438
"Foxj1",-0.619184016470922,-0.84340855821741,-3.37184241340996,0.00300429334518984,0.0213881095904527,-1.6739097913368
"Cacna1s",-0.779223357383432,-0.912424658666656,-3.37773683134573,0.0029636497869791,0.0213881095904527,-1.67435346851856
"Nrsn2",-0.591862629817553,-0.956476350911222,-3.37842335390301,0.0029589512052965,0.0213881095904527,-1.67836382645643
"Zp2",-0.781889176310758,-0.634176917249946,-3.35161773812832,0.00314794129447755,0.0213881095904527,-1.67967334387592
"LOC102549918",-0.713788736737941,-0.901011488502661,-3.37386869897038,0.00299026035541208,0.0213881095904527,-1.6797264840188
"G6pc1",1.07823763592368,7.09072792957311,3.36210036501144,0.00307266737273289,0.0213881095904527,-1.68076630115177
"LOC120094799",-0.587785231474803,-0.9573042897656,-3.37709461632845,0.00296805174417133,0.0213881095904527,-1.68131574001328
"LOC120094254",-0.59498856208269,-0.957275475559481,-3.37603950761639,0.00297529772566112,0.0213881095904527,-1.68354463324087
"Trnan-guu",-0.591346167731743,-0.956764871608461,-3.37581740469043,0.00297682522902351,0.0213881095904527,-1.68392914566405
"Actl10",-0.798740263619458,-0.729692659705656,-3.35923415235911,0.0030930722687421,0.0213881095904527,-1.68500189553328
"Potef",0.859240649197528,3.22140787257384,3.36352907373164,0.0030625455216983,0.0213881095904527,-1.68580748911702
"LOC100909782",-0.684066452826652,2.44464534722367,-3.3520323258787,0.00314493021431156,0.0213881095904527,-1.6869982678942
"Smim27",-1.10920702385461,5.61240913103628,-3.37038702680868,0.00301441237834086,0.0213881095904527,-1.68884569209368
"LOC102548728",-0.58830555695376,-0.922486671199689,-3.3704794548857,0.00301376875140451,0.0213881095904527,-1.68918948904208
"Amy1",-0.597939175482847,7.89856883416211,-3.35175576300395,0.00314693853008266,0.0213881095904527,-1.68990153259083
"Psme1",-0.661400195578311,7.95869810161707,-3.35097448862877,0.00315261869300745,0.0213881095904527,-1.69065819599289
"Taar4",-0.586973167667852,-0.957751216000677,-3.37260393426205,0.00299901190078325,0.0213881095904527,-1.69089689235745
"Iqank1",-0.590616774327493,-0.95717187798434,-3.37211939347898,0.00300237132677461,0.0213881095904527,-1.69182490401566
"Nme1",-0.907080279929148,5.20720297411107,-3.37069454369831,0.00301227149220163,0.0213881095904527,-1.69396507388161
"Cela3b",-0.586558359183313,-0.957979412524619,-3.37030112406017,0.00301501068659241,0.0213881095904527,-1.6958089596888
"Cyp26a1",-0.92005504159702,2.32441199852117,-3.34484535576075,0.0031975293776249,0.0213881095904527,-1.69713875009917
"LOC120103286",-0.630856617528686,-0.893130250349776,-3.36501255435703,0.00305207018999127,0.0213881095904527,-1.69742411991602
"Rnase4",-0.728488316148947,10.4075016700242,-3.33166463997485,0.00329624127808769,0.0213881095904527,-1.69911844413208
"Leng1",-0.957349473801355,3.21900703693609,-3.3590494421398,0.00309439178337386,0.0213881095904527,-1.69962707462816
"Dtx1",-0.559881643492491,-0.865423240145037,-3.35949112005536,0.00309123748466205,0.0213881095904527,-1.70066732082908
"Trnap-agg_51",-0.589768993870339,-0.957644258488662,-3.36779527138693,0.0030325151035517,0.0213881095904527,-1.70105482180421
"Elovl6",-1.40546657884373,2.07662919315957,-3.33807775017132,0.00324784590703074,0.0213881095904527,-1.70117564282238
"Kbtbd12",-0.8598623359554,-0.31766757405845,-3.32250758200017,0.0033665681141065,0.0213881095904527,-1.70139085852085
"Isl1",-0.692627919224437,-0.939401728283218,-3.36622118712221,0.00304356159629003,0.0213881095904527,-1.7017699800757
"LOC500371",-0.752732527545306,-0.733434928106701,-3.3510754052507,0.00315188442656334,0.0213881095904527,-1.7027578348551
"Slc13a1",-0.71249252178733,-0.864194008537091,-3.35996847920999,0.00308783190416366,0.0213881095904527,-1.70302187517782
"Ugt2b",-0.667938531624468,10.211536155562,-3.33011165194277,0.00330806630719574,0.0213881095904527,-1.70452704901459
"Samd1l1",1.56329597544117,3.25696441285696,3.35106035429987,0.00315199392622654,0.0213881095904527,-1.7058297735104
"Adamts16",-0.580347115610874,-0.943263067189961,-3.36394286694235,0.00305962005947463,0.0213881095904527,-1.70630317549789
"LOC120094552",-0.650296260599339,-0.947078281667,-3.36419074519068,0.00305786890464917,0.0213881095904527,-1.7071315841045
"Rpl24",-0.813748213543712,9.3106838878766,-3.33421756685246,0.00327689214020392,0.0213881095904527,-1.70714664193236
"Tex19.2",-0.585450638092307,-0.958588477599088,-3.36412211116518,0.00305835367667588,0.0213881095904527,-1.70898547579641
"Sh3gl2",-0.619115438302997,-0.955326800315814,-3.36238152311783,0.00307067289007095,0.0213881095904527,-1.71212697956287
"Mylip",0.752758676270601,1.56770997366118,3.32508401259614,0.00334663393543913,0.0213881095904527,-1.71221878912755
"Ndufa2",-1.04518822665136,6.95649708102496,-3.34665328417332,0.00318421722668537,0.0213881095904527,-1.71546763917145
"LOC102548435",-1.13176361945269,-0.372300910552437,-3.31981668746899,0.00338751187289378,0.0213881095904527,-1.71700785420828
"LOC102547313",-0.632061811515868,-0.953550963374748,-3.35886024735722,0.00309574390581461,0.0213881095904527,-1.71931866060442
"Gjb3",-0.616618113549459,-0.917423912644752,-3.35565018210606,0.00311877372153167,0.0213881095904527,-1.719710200984
"Sf3b6",-0.609972175199675,4.48802893450827,-3.36046749330462,0.00308427576051717,0.0213881095904527,-1.72025164235622
"LOC102556488",-0.676430002939978,-0.862192036020018,-3.35124447233828,0.00315065467443319,0.0213881095904527,-1.72078860635767
"Zfp9",-0.795271062870997,-0.168347473444115,-3.31016754785702,0.0034636656374296,0.0213881095904527,-1.72136405668191
"Nans",-0.718344019639386,4.50632462192843,-3.35947119971945,0.00309137968043806,0.0213881095904527,-1.72226972716643
"Chac2",-0.672514593324575,3.94934359089516,-3.35705935157628,0.0031086434026313,0.0213881095904527,-1.72297204164208
"LOC108349720",-0.600880067574445,-0.919701326163004,-3.35355656563179,0.00313388414023383,0.0213881095904527,-1.72409562473664
"LOC102550008",-0.621739482174689,-0.930633790878152,-3.35105025854782,0.00315206737758978,0.0213881095904527,-1.73131356933946
"Col28a1",-0.700286431020125,-0.939020302325114,-3.35216366932952,0.00314397687745795,0.0213881095904527,-1.7314211698454
"LOC103692519",-0.901716122205536,0.748920932414568,-3.30661764830649,0.00349210144786951,0.0213881095904527,-1.73176810097904
"Cyp4a3",0.71738004949034,8.36960016510578,3.32822351802821,0.00332249916445765,0.0213881095904527,-1.73196625345905
"LOC120098555",-0.635026184108611,-0.950532857206283,-3.35256015860464,0.00314110073487302,0.0213881095904527,-1.73220361464316
"Tmem145",-0.601134928358355,-0.831244000752563,-3.34240153209981,0.00321561036208961,0.0213881095904527,-1.7326560772343
"Bex2",-0.659394642494938,-0.663145073571124,-3.32769302638442,0.00332656530294855,0.0213881095904527,-1.73601973419
"Smim44",-0.626682955102337,-0.95288744275939,-3.35056622029926,0.00315559095103048,0.0213881095904527,-1.73675306490566
"Als2cl",1.00224444830819,2.04853176272758,3.31957785524475,0.00338937689457276,0.0213881095904527,-1.73733379439798
"Slc46a3",-0.656464955868152,2.96195189886976,-3.33679507665978,0.00325746942245729,0.0213881095904527,-1.73816463163767
"LOC102546618",-0.754891869397835,-0.769253953531951,-3.33640934370335,0.0032603689139804,0.0213881095904527,-1.73891190213208
"Gch1",-0.660683929983007,6.06106921117222,-3.34319733275285,0.00320971155658761,0.0213881095904527,-1.73897556598299
"LOC120099966",-0.624148204715861,-0.930849520096765,-3.34658859580044,0.0031846926034876,0.0213881095904527,-1.74114993617309
"Med19",-0.855574893235483,3.67918425572622,-3.34532147201421,0.00319401836110829,0.0213881095904527,-1.74198468232614
"LOC120093775",-0.589232892062087,-0.960306701375125,-3.34791068125109,0.0031749907498166,0.0213881095904527,-1.74355365425957
"Prkar1b",-0.60626632908938,-0.86525544418595,-3.33941775584491,0.0032378219569065,0.0213881095904527,-1.74511756501362
"LOC120094236",-0.60503412949917,-0.959694672754946,-3.34677390826029,0.00318333097941829,0.0213881095904527,-1.74585053019131
"Adamts8",-0.59005250726187,-0.853006564864012,-3.33682365298183,0.00325725471932143,0.0213881095904527,-1.74750545245537
"LOC102552397",-0.885899346657486,-0.282705341514973,-3.29812796137363,0.00356103490349991,0.0213881095904527,-1.74947320315738
"Cyp4f40",-0.727181229525319,-0.930759769574173,-3.34309598385097,0.00321046220796176,0.0213881095904527,-1.7495108370627
"Paxx",-0.772190937342773,4.31019812095592,-3.34546917027796,0.00319292995914224,0.0213881095904527,-1.75118708063794
"Adcy2",-0.6473898090062,-0.894099410949184,-3.3389322376066,0.00324145038779061,0.0213881095904527,-1.75141788416922
"C1qtnf9",-0.62343513475976,-0.922414425089504,-3.34063020905454,0.00322877825748142,0.0213881095904527,-1.75213734715019
"Stom",0.976943333652902,2.61841002100504,3.32166769417053,0.00337309149575904,0.0213881095904527,-1.75245956107172
"Slfn13",1.53261249274719,2.32453537104482,3.31522521136302,0.00342354274235311,0.0213881095904527,-1.7530077254946
"Cryba1",-0.678807308342005,-0.945617520269092,-3.3416080929487,0.00322150222436583,0.0213881095904527,-1.75463494736742
"Neb",-0.869738480531407,-0.849725705209278,-3.33515090737113,0.00326984594161816,0.0213881095904527,-1.75614401018429
"Vstm1",-0.587106702255809,-0.963600680695512,-3.34175676969917,0.00322039738773002,0.0213881095904527,-1.7571248793325
"LOC120094234",-0.685687681899995,-0.943496555726741,-3.34026023655438,0.00323153526202992,0.0213881095904527,-1.75717964784749
"LOC102554517",-0.662815047153344,-0.886713389486403,-3.3361191627413,0.0032625518209405,0.0213881095904527,-1.75719589142755
"Acsl3",-1.00755317749897,2.23274880387181,-3.31340065958189,0.00343796440825518,0.0213881095904527,-1.7587155911388
"Leng8",0.900265989455185,4.05987772387216,3.33772391196181,0.00325049786727625,0.0213881095904527,-1.75898431342583
"LOC100912209",-0.604552400214094,-0.959072980247555,-3.34010110681215,0.00323272179210305,0.0213881095904527,-1.75983891596972
"Vinac1",-0.586373920134551,-0.932482945663159,-3.33763031002216,0.00325119975299078,0.0213881095904527,-1.75997620527822
"LOC102553356",-1.03493177874601,-0.152624447665435,-3.29146884333778,0.00361603344032594,0.0213881095904527,-1.7606602858483
"LOC120093628",-0.716383320830178,-0.731833645235407,-3.32305399508102,0.00336233076688148,0.0213881095904527,-1.76103255245905
"Elmod3",0.695541992586017,2.44041975834553,3.31472803914218,0.0034274666303989,0.0213881095904527,-1.76213591565093
"Flt1",0.637296981181701,1.90104314328974,3.3055395396821,0.00350078251446895,0.0213881095904527,-1.76231246215656
"LOC120095020",-0.580756659935563,-0.961164271156297,-3.33746721889078,0.00325242306630335,0.0213881095904527,-1.76576189778642
"Sod1",-0.786320193287025,11.1317612833195,-3.29472987988476,0.00358899721781099,0.0213881095904527,-1.76665358572861
"Uqcrb",-0.812975057911786,6.42628431859118,-3.32675984442173,0.00333372981632966,0.0213881095904527,-1.76669411523188
"Cacng6",-0.679484537600901,-0.945408429444937,-3.33573816908508,0.00326542004414432,0.0213881095904527,-1.76699341666644
"Kcnab3",-0.613911309360741,-0.802100063649461,-3.32268372311595,0.00336520159750692,0.0213881095904527,-1.76720567906182
"Jade1",-0.677516698094912,3.08814223145782,-3.32412988313738,0.00335400266419139,0.0213881095904527,-1.76919012473385
"Polr2g",-0.521217259923994,4.38136887638569,-3.33716311268536,0.0032547053078369,0.0213881095904527,-1.76936084153911
"Snrpd3",-0.655470515465235,5.87310380578448,-3.32999983929134,0.00330891928989366,0.0213881095904527,-1.77012253406207
"Slc2a2",-0.811844775950032,7.16851040813699,-3.31783217027793,0.0034030393293975,0.0213881095904527,-1.77210050781357
"LOC685226",-0.586413207886066,-0.961780305653898,-3.33369366041037,0.00328085384770334,0.0213881095904527,-1.77383603302342
"Lgals7",-0.868514006301384,-0.88786080243421,-3.32906074202572,0.00331609185680221,0.0213881095904527,-1.77459275226178
"RGD1562107",-0.862078475104361,-0.889823623034557,-3.32910190235186,0.00331577716711963,0.0213881095904527,-1.77466905114347
"Trnaq-cug_9",-0.875324681919338,-0.885787634662013,-3.3289088076032,0.00331725371851286,0.0213881095904527,-1.77474101746401
"Asb12",-0.877611656264135,-0.88509241275973,-3.3288339567056,0.00331782625916755,0.0213881095904527,-1.77484116634382
"Fbxo48",-0.877957744485913,-0.884987245380173,-3.3288216157364,0.00331792066553431,0.0213881095904527,-1.77485846419975
"Hypk",-0.861622563003,6.54049475323648,-3.32157763495608,0.00337379171608576,0.0213881095904527,-1.7754273432553
"Cav3",-0.88633581977908,-0.882444608531239,-3.32844427440191,0.00332080853285932,0.0213881095904527,-1.77544329178058
"Txlnb",-0.849627311594642,-0.893631929135075,-3.32887619246644,0.00331750318248774,0.0213881095904527,-1.77546187232778
"LOC102550543",-0.603640631167222,-0.904958841212114,-3.3282507981397,0.00332229019798648,0.0213881095904527,-1.77573696528271
"C18h5orf46",-0.895775993444635,-0.879587050825134,-3.32784818276977,0.00332537554932048,0.0213881095904527,-1.77646343749139
"LOC120103137",-0.897890705562674,-0.878947991083534,-3.32769135101868,0.00332657815208104,0.0213881095904527,-1.7767411998896
"Synb",-0.604142185002596,-0.958714184307144,-3.33144396909331,0.0032979190246259,0.0213881095904527,-1.7780533281885
"Myog",-0.840258513867741,-0.896436819268435,-3.32748425687602,0.00332816682400585,0.0213881095904527,-1.77867301379368
"LOC120101517",-0.839964061968411,-0.896524285259023,-3.32742529803263,0.00332861924799988,0.0213881095904527,-1.77880647186633
"Krt5",-0.835998911187851,-0.897703039596991,-3.32660677238023,0.00333490646827959,0.0213881095904527,-1.78065561861104
"Dusp11",-0.903006064508108,4.17851502412453,-3.33034977231591,0.00330625048027517,0.0213881095904527,-1.78173858247325
"Uqcr10",-1.00629291941905,8.0901082560614,-3.30601200991118,0.0034969755316553,0.0213881095904527,-1.78214729266454
"LOC120094297",-0.920510460885332,-0.872083567090237,-3.32486880502339,0.00334829459653722,0.0213881095904527,-1.78215441690867
"LOC108350580",-0.582488779193046,-0.961670763458134,-3.32953472715473,0.00331246978988389,0.0213881095904527,-1.78259543960683
"LOC120095437",-0.831397533710021,-0.899073084768359,-3.3255981465503,0.0033426698526059,0.0213881095904527,-1.78292573558546
"LOC102551991",-0.789998048404779,-0.424642560114396,-3.28522052490443,0.00366839311205432,0.0213881095904527,-1.78323861084546
"Maneal",-0.632432710011312,-0.955363975046685,-3.32821266981954,0.0033225822656335,0.0213881095904527,-1.78430499972341
"Lcn3",-0.582268767670293,-0.961791619404106,-3.32834752176525,0.00332154939570102,0.0213881095904527,-1.78512189807749
"LOC108348739",-0.595265482949513,-0.960495120977134,-3.32816545008373,0.00332294400945837,0.0213881095904527,-1.78528043979488
"LOC108352946",-0.57913163406981,-0.962054081081236,-3.32806409944867,0.00332372057264688,0.0213881095904527,-1.7857657570176
"Eya1",-0.605583435645257,-0.959867970509624,-3.32760610119657,0.00332723203534494,0.0213881095904527,-1.78635175302543
